epoch,train_loss,val_loss,val_rmse,val_mae,val_r2,lr
1,0.04556650295853615,0.8076567543547455,0.8986972540042311,0.5809962455092407,-11.881419239924734,0.0002
2,0.04434175789356232,0.7247051577559311,0.8512961633626286,0.5177462626157737,-10.558413784142818,0.0002
3,0.03173285871744156,1.0205509371869275,1.0102232115661012,0.5387606101065148,-15.276895360214805,0.0002
4,0.028662850707769395,0.71186379528462,0.8437202114946755,0.4879752395720017,-10.353605277666636,0.0002
5,0.02470184825360775,0.37682759817776557,0.6138628496478391,0.4196865264235473,-5.0100707969435865,0.0002
6,0.02240507900714874,0.2641935423427123,0.5139976092772341,0.3822499931585498,-3.2136560624892745,0.0002
7,0.02336859665811062,0.20628201221742756,0.45418279603858575,0.34759716707758787,-2.290017778840789,0.0002
8,0.027726444229483605,0.20208135246536676,0.4495345954043657,0.3420336564503065,-2.223020927692304,0.0002
9,0.021021341159939765,0.17517292640320847,0.41853664881729113,0.326782111351083,-1.793855053297928,0.0002
10,0.01913741007447243,0.1767132025808318,0.4203726948563998,0.32428784268658334,-1.818421111938874,0.0002
11,0.01828376464545727,0.19333720891771308,0.4397012723630818,0.33156799961154054,-2.0835594815716707,0.0002
12,0.01689168345183134,0.17770463730363406,0.4215502785002449,0.3235699103736296,-1.8342336291308308,0.0002
13,0.01731207575649023,0.133705786647196,0.36565801871037373,0.30129367676449986,-1.132490421605477,0.0002
14,0.017935621738433837,0.11698674899671636,0.3420332571501145,0.2919919060134306,-0.8658363855899243,0.0002
15,0.015582258254289627,0.12247963525009055,0.34997090629092376,0.2966088065650405,-0.9534431198683504,0.0002
16,0.014959148317575454,0.12005659935792316,0.3464918460193878,0.2949943413458219,-0.9147978154217491,0.0002
17,0.01656081695109606,0.1102377478240885,0.3320207039087902,0.2839759201174829,-0.7581957163494142,0.0002
18,0.018594025820493697,0.11638144566122674,0.341147249235908,0.28757642009636253,-0.8561823264989483,0.0002
19,0.016124851256608962,0.17196795751450106,0.4146901946206361,0.3234212874639325,-1.742738601062796,0.0002
20,0.016179074160754682,0.1803746341230962,0.42470534976980945,0.3308971355237612,-1.876817744493347,0.0002
21,0.014665362611413001,0.1566955689635507,0.39584791140481046,0.32012471284081295,-1.499157353634252,0.0002
22,0.013738149963319301,0.14784216622114088,0.3845024918269593,0.31354226117453926,-1.3579533188633266,0.0002
23,0.0135563587769866,0.1394777956814446,0.3734672618603197,0.30887573975615384,-1.2245489202509692,0.0002
24,0.013071240298449993,0.13433127666313702,0.36651231447679494,0.30594680058520013,-1.1424664406039935,0.0002
25,0.012490785121917725,0.12669986561630814,0.35594924584315124,0.2984583196116657,-1.0207521052054958,0.0002
26,0.011909939907491207,0.11852701948694443,0.34427753264908884,0.2892158249529397,-0.8904023535218875,0.0002
27,0.012612901069223881,0.1193903404716087,0.34552907326534577,0.28823114931583405,-0.9041715685778176,0.0001
28,0.012048168852925301,0.1217256892831974,0.34889208830696833,0.2890480355155177,-0.9414183407385577,0.0001
29,0.012042495049536228,0.1297973636324505,0.3602740118749207,0.2929085629378877,-1.0701544909660683,0.0001
30,0.011090493202209473,0.13840372088185013,0.3720265056173419,0.2962044201246122,-1.2074183660718387,0.0001
31,0.011900568380951881,0.14262467147429533,0.37765681706318416,0.2972265734541707,-1.2747388383877478,0.0001
32,0.012204722687602042,0.13826029066183038,0.37183368683032253,0.2948824314445984,-1.2051307794383006,0.0001
33,0.012543518655002117,0.12535610316277415,0.35405663835433754,0.28648209699043414,-0.9993202686864411,0.0001
34,0.01356613039970398,0.11524269232465456,0.339474140877703,0.27837143874749903,-0.8380202061920754,0.0001
35,0.011540238931775092,0.11129754452322095,0.33361286624352626,0.27756461791875886,-0.7750985473070033,0.0001
36,0.01229349784553051,0.1100520958935914,0.33174100725353717,0.278023801834845,-0.755234730340766,5e-05
37,0.011763401888310909,0.11006687321211005,0.3317632788783443,0.27873221039772034,-0.7554704156539318,5e-05
38,0.010875457897782326,0.11027369033266413,0.3320748264061341,0.2785989808418402,-0.7587689679429912,5e-05
39,0.011853358335793018,0.10953809898133852,0.33096540450829376,0.27824912838092664,-0.7470369288872938,5e-05
