epoch,train_loss,val_loss,val_rmse,val_mae,val_r2,lr
1,0.04894288722425699,0.9493323058243934,0.9743368543909203,0.6589565633824377,-38.66564412473915,0.0002
2,0.04127445910125971,0.7209161792679152,0.8490678296036868,0.6184263403216997,-29.12180712187558,0.0002
3,0.032303673680871725,0.5137211185489453,0.7167434119327121,0.5528732554027529,-20.464643036697346,0.0002
4,0.03169431583955884,0.46312177124822446,0.6805305072134713,0.5228452587669546,-18.350466903997884,0.0002
5,0.026484602596610785,0.45439882055665437,0.6740911070149601,0.5120430243286219,-17.9859986817256,0.0002
6,0.025333154015243053,0.4440816525621563,0.6663945172059539,0.49565506416062516,-17.5549197944549,0.0002
7,0.022771880961954594,0.4228465934961242,0.6502665557262838,0.4796194623252659,-16.66766220223634,0.0002
8,0.02196886669844389,0.37283189173398285,0.6105996165524368,0.45597129433669825,-14.57791412463427,0.0002
9,0.021979416254907846,0.30973076798801275,0.5565346062806991,0.43133853466221783,-11.94138031763901,0.0002
10,0.020401400979608297,0.28262021028947015,0.5316203629371905,0.41943233206190844,-10.808628669879838,0.0002
11,0.019384095212444663,0.2561944657017699,0.5061565624406839,0.40642637556249445,-9.70449034643289,0.0002
12,0.01728627970442176,0.23976203516162714,0.48965501647754733,0.3967360714732697,-9.017899425729127,0.0002
13,0.016346155665814877,0.22224155395083292,0.47142502473970654,0.38749126322341687,-8.285846836411581,0.0002
14,0.016899343580007553,0.20266291138985912,0.4501809762638345,0.3765041399747133,-7.467798758299812,0.0002
15,0.01688470272347331,0.1868173438254504,0.432223719646956,0.36580653415259085,-6.805728543151557,0.0002
16,0.015483079478144646,0.17285945606940636,0.41576370220283343,0.3556169101008863,-6.222530641776535,0.0002
17,0.015580095816403627,0.16237138331101159,0.40295332646723686,0.3485936743179054,-5.784310896133735,0.0002
18,0.014956805156543851,0.15526838217521216,0.3940410919881481,0.3431077618716341,-5.487528501242441,0.0002
19,0.014549740822985768,0.15020459029063835,0.3875623695492615,0.3396081750591596,-5.275949725735773,0.0002
20,0.014254905050620437,0.14989096079062306,0.3871575400152024,0.3411757515912706,-5.262845445961133,0.0002
21,0.01379808085039258,0.1564988027374299,0.3955992956735766,0.34703997948743176,-5.538938764903812,0.0002
22,0.013840505620464683,0.15544367539877024,0.39426345937554275,0.3462674045991717,-5.494852721202589,0.0002
23,0.013366101076826453,0.1466524163066722,0.3829522376311075,0.34084570557443483,-5.127530391164827,0.0002
24,0.012426704866811633,0.14037787580729122,0.37467035618966604,0.33509785693251726,-4.8653632986011965,0.0002
25,0.013086934573948383,0.1353036406644976,0.3678364319429189,0.3311669017950242,-4.65334817582023,0.0002
26,0.012600816087797284,0.1299909271606617,0.3605425455624644,0.3270313869879553,-4.431368788953318,0.0002
27,0.011268513975664973,0.12665664464668283,0.35588852839995117,0.323055366675059,-4.29205354307008,0.0002
28,0.011467567877843976,0.12476189086688937,0.35321649291459956,0.3184916508863821,-4.212885659840796,0.0002
29,0.011118341237306595,0.12512480441470444,0.3537298466551903,0.3165846908973022,-4.22804915901528,0.0002
30,0.012212769594043493,0.12294444982459433,0.35063435345755034,0.3143531676156051,-4.1369481096709775,0.0002
31,0.010425482876598835,0.11875205078966769,0.34460419438780443,0.3107570717675668,-3.9617784592461014,0.0002
32,0.010526878060773015,0.11436418150939093,0.33817773656672157,0.3062407456507737,-3.778441538897445,0.0002
33,0.010897788568399847,0.11380460423929661,0.33734938007842347,0.3035675457706957,-3.75506090313937,0.0002
34,0.009943315293639898,0.11003494783677792,0.33171516069781604,0.2980790180295254,-3.5975545711442685,0.0002
35,0.010287113953381777,0.10596441710012067,0.32552176133112926,0.29257766309786926,-3.427476904337336,0.0002
36,0.008877128595486283,0.10238400460466622,0.3199750062187142,0.2880797610533508,-3.2778776891909214,0.0002
37,0.010373791214078665,0.10120181695289948,0.3181223301701713,0.287539877787684,-3.2284827255981465,0.0002
38,0.009037405718117952,0.1012064990174269,0.3181296889908688,0.2881771705508458,-3.228678354783179,0.0002
39,0.00961068389005959,0.10158190135079286,0.3187191574894626,0.2886126332521213,-3.2443636688376296,0.0002
40,0.010005618911236525,0.1031516623722142,0.3211723250409571,0.288728813108085,-3.3099524849503554,0.0002
41,0.009193228790536523,0.09799879540079687,0.3130475928685555,0.28386466500391677,-3.094651913952858,0.0002
42,0.008156601572409272,0.09168582980066356,0.30279668063019377,0.2775538809399939,-2.830879317855272,0.0002
43,0.00773007154930383,0.08767412949205444,0.2960981754284454,0.2719335090227877,-2.6632597437608125,0.0002
44,0.009094122098758817,0.08482606758416154,0.29124915035783633,0.2681248783641918,-2.544260095912947,0.0002
45,0.008442787919193506,0.08350577569018937,0.28897365916323475,0.26529263563905703,-2.4890947675176385,0.0002
46,0.008484591031447053,0.08390803838891922,0.2896688426270924,0.2642368146034917,-2.505902379514598,0.0002
47,0.00837200810201466,0.08457056629934967,0.2908101894696086,0.26450492941887316,-2.5335845685190272,0.0002
48,0.00747046631295234,0.08191550353018677,0.2862088460026817,0.2610417996448549,-2.4226489411477394,0.0002
49,0.008061651838943362,0.08035462336927421,0.2834689107631985,0.25886101168439246,-2.3574311911520116,0.0002
50,0.008573632803745568,0.08081238421439674,0.2842751909935103,0.2590317283192593,-2.3765576642167856,0.0002
51,0.007866487838327885,0.08125080780986774,0.28504527326350765,0.2601580450057306,-2.394876175245165,0.0002
52,0.00804501841776073,0.08195499906770559,0.28627783544610225,0.26166790470861917,-2.4242991703942587,0.0002
53,0.007680692244321108,0.08365387365182123,0.2892297938522607,0.2638157411393794,-2.495282696660729,0.0002
54,0.007475975784473121,0.08455924311887604,0.2907907204827486,0.2645565675797336,-2.5331114557383163,0.0002
55,0.007038486306555569,0.08534461958419559,0.29213801461671435,0.2642304412438534,-2.565926586105399,0.0002
56,0.007168004987761378,0.08516418372651563,0.291829031671826,0.26335017229994817,-2.558387493130089,0.0002
57,0.007109158090315759,0.08347613431977087,0.28892236728881143,0.26157403427571285,-2.4878562717420536,0.0002
58,0.007051291293464601,0.08142767504743742,0.2853553487275776,0.25961317359046504,-2.402266161722737,0.0002
59,0.007310508051887155,0.0808075398711324,0.28426667034869285,0.25879772216307395,-2.376355254591871,0.0001
60,0.006630183313973248,0.08060749221562515,0.2839145861269286,0.2586967853377714,-2.3679967282227,0.0001
61,0.006561728660017252,0.0807103542700545,0.28409567802072333,0.2586257752228641,-2.372294580112815,0.0001
62,0.0070454818196594715,0.08098585130272459,0.28458013160219847,0.25853782057564595,-2.3838055833603273,0.0001
63,0.006400202517397702,0.0802789028084635,0.2833353186746465,0.257370342726283,-2.3542673834951815,0.0001
64,0.006820208625867963,0.07962558877127299,0.28218006444692895,0.2564034648874605,-2.3269701747707914,0.0001
65,0.007065043435432017,0.07859747317470632,0.28035240889763424,0.25518451193629793,-2.2840127539368993,0.0001
66,0.006686121458187699,0.07730079076611128,0.27803019757952785,0.2537271464878524,-2.2298338930189874,0.0001
67,0.006701436243019998,0.07677320275212557,0.277079776873242,0.25313667423148273,-2.2077898539835075,0.0001
68,0.00610883126500994,0.07609020951302087,0.27584453866810715,0.2522507574423357,-2.179252568782406,0.0001
69,0.006313681835308671,0.0765503348322825,0.2766773117411012,0.2526842972164917,-2.1984778359039803,0.0001
70,0.006003519170917571,0.07674525027938775,0.2770293310813636,0.2527140930760652,-2.2066219248724654,0.0001
71,0.0059547629207372665,0.07720947291259071,0.2778659261453097,0.25341813833537424,-2.226018388734809,0.0001
72,0.006544758332893252,0.07808602446005038,0.27943876692408015,0.2543904858387329,-2.262643058015742,0.0001
73,0.0062588154105469584,0.07946577267239996,0.2818967411525007,0.2556535885175408,-2.3202926304963474,0.0001
74,0.006212269770912826,0.08103967634608726,0.28467468511633987,0.25710711064466246,-2.3860545377063698,0.0001
75,0.005902100936509669,0.08077694941803724,0.28421285934671786,0.25684601846715494,-2.375077103602336,0.0001
76,0.00588818546384573,0.07861913093150809,0.2803910321880999,0.2541986287705544,-2.2849176729716443,0.0001
77,0.006163944955915213,0.07694959131965609,0.2773978935025572,0.2517263293901289,-2.215159840345936,0.0001
78,0.00577044696547091,0.0765659407397142,0.2767055126659283,0.2510164847498703,-2.19912989247746,5e-05
79,0.006357585312798619,0.07635546542004203,0.2763249272505867,0.2504506698372125,-2.190335670395333,5e-05
80,0.005694273277185857,0.0758802834166523,0.27546376062315764,0.24978237606189918,-2.17048129471961,5e-05
81,0.0059179619420319796,0.07546916314772649,0.27471651415181886,0.249164815978006,-2.153303589737247,5e-05
82,0.005600971868261695,0.07494655111303913,0.27376367749034775,0.2482426694777766,-2.1314674604324373,5e-05
83,0.005772962584160268,0.07456316717383737,0.27306257007110546,0.24756381159761187,-2.115448653527608,5e-05
84,0.005494298762641847,0.07444560373658879,0.27284721683863444,0.247208679264242,-2.110536538522805,5e-05
85,0.006409657071344554,0.07432819871603491,0.272631984029818,0.2470180937653464,-2.105631042591427,5e-05
86,0.00621076044626534,0.07405161971945892,0.27212427256578736,0.24678419878932112,-2.0940748319966196,5e-05
87,0.005809906288050115,0.07348184758869335,0.2710753540783325,0.2459415681448511,-2.0702682276785294,5e-05
88,0.005861292011104524,0.07260978702777557,0.2694620326275588,0.24462976606534512,-2.0338312038330737,5e-05
89,0.005478483741171658,0.07169134311352242,0.26775239142446966,0.24314390812915834,-1.9954561593646756,5e-05
90,0.005674336105585098,0.07122600615521066,0.2668820079271187,0.24217388087488484,-1.9760131360173832,5e-05
91,0.005624847370199859,0.07115249415333597,0.2667442485852993,0.24200815003308834,-1.9729416078629436,5e-05
92,0.0061618705512955785,0.07143398083349507,0.2672713617907745,0.24252627661564585,-1.9847028746106812,5e-05
93,0.005168085801415145,0.07162722782757613,0.2676326359537942,0.24296311790010694,-1.9927772511470812,5e-05
94,0.005429220967926085,0.07162287002348877,0.2676244944385487,0.24298673403929127,-1.992595170430946,5e-05
95,0.005812669289298356,0.07156421686370075,0.26751489091955377,0.24308384119561224,-1.9901444844607439,5e-05
96,0.0054886023863218725,0.07176598531631175,0.2678917417844599,0.24347386665811593,-1.9985749103377155,5e-05
97,0.005793732474558055,0.0717769417771925,0.26791219042289305,0.2433518668298017,-1.9990327005925046,5e-05
