epoch,train_loss,val_loss,val_rmse,val_mae,val_r2,lr
1,0.02310834266245365,0.23135819128881857,0.4809970803329461,0.4465997600927949,-2.612923488339608,0.0002
2,0.018233823217451574,0.1902663762025391,0.4361953417937187,0.40687973368912933,-1.9712276699348337,0.0002
3,0.014022719673812389,0.15644941800350537,0.39553687312753205,0.3676569426432252,-1.4431370849381464,0.0002
4,0.011222465522587299,0.12959264346194171,0.35998978244103225,0.3300057427957654,-1.0237377499860227,0.0002
5,0.008412380330264568,0.11031036165679486,0.33213003726973395,0.2987200392410159,-0.7226228058618664,0.0002
6,0.0071089843288064,0.09681053748619375,0.31114391764293536,0.27462412398308517,-0.5118075692682671,0.0002
7,0.00664875702932477,0.08685908645090981,0.2947186564350988,0.25633748043328525,-0.3564042486071217,0.0002
8,0.0063687581568956375,0.08038474598536183,0.28352203791832803,0.24466834608465432,-0.2552999971899541,0.0002
9,0.006403880938887596,0.07590637212299303,0.27551111070697865,0.23812271952629088,-0.18536505334039788,0.0002
10,0.00576347466558218,0.07233636350856212,0.2689542033665994,0.23421145733445883,-0.1296152745890995,0.0002
11,0.00477807205170393,0.06983769702443365,0.26426822931338845,0.23217054400593043,-0.09059573186296754,0.0002
12,0.004196882108226418,0.0662190776348582,0.2573306776015215,0.22745013628154992,-0.03408684010889296,0.0002
13,0.004437511134892702,0.06255848832553587,0.2501169492967957,0.22217822279781102,0.023077460074908962,0.0002
14,0.0034557624254375695,0.05883147879236307,0.24255201255063433,0.21669131126254798,0.08127898822765955,0.0002
15,0.003562314109876752,0.05478887878520757,0.23407024327156062,0.20931134801357984,0.14440882356416118,0.0002
16,0.00288858728017658,0.04997589711995912,0.2235528955749827,0.19870592933148146,0.21956905199807197,0.0002
17,0.002561308233998716,0.04652384525528793,0.21569386930390008,0.19150252137333154,0.27347680082407966,0.0002
18,0.0028599957935512067,0.042949448860897264,0.2072424880686807,0.1832503153011203,0.32929509979154126,0.0002
19,0.0025872196536511185,0.040107477241296464,0.20026851285535743,0.17607042137533427,0.3736757459249316,0.0002
20,0.0023864852031692863,0.03846172969966623,0.19611662270105057,0.17208363357931375,0.3993759812004155,0.0002
21,0.0022161117056384684,0.03714791510320782,0.1927379441189716,0.16999485138803722,0.41989270286229263,0.0002
22,0.0023965434869751335,0.03543353573372349,0.18823797633241673,0.1669491959735751,0.4466647028396028,0.0002
23,0.001978338393382728,0.033521830090263,0.1830896777272356,0.1617660282179713,0.4765181788871725,0.0002
24,0.0019098751479759812,0.031342206846324744,0.17703730354454889,0.15478957314044237,0.5105554955254448,0.0002
25,0.00194842591881752,0.029615236238528096,0.17209077906305176,0.1496234880760312,0.5375241221291668,0.0002
26,0.0017424734309315682,0.028429813908855302,0.16861142876108756,0.14711291026324033,0.5560358512995016,0.0002
27,0.00164332480635494,0.02738107222433912,0.16547227025800765,0.14500769544392825,0.5724131554445676,0.0002
28,0.0016961353598162533,0.026738876427426533,0.16352026304842632,0.14434063639491795,0.5824417793106749,0.0002
