epoch,train_loss,val_loss,val_rmse,val_mae,val_r2,lr
1,0.029238006472587584,0.39438422094260217,0.6280001759096905,0.5465534331277013,-5.158761906533408,0.0002
2,0.022010684385895728,0.3418020373700764,0.5846383817113587,0.5104355650022626,-4.337630806575051,0.0002
3,0.018997084721922873,0.29222865079140387,0.5405817706798888,0.47244461346417665,-3.563485522291436,0.0002
4,0.0174666216596961,0.2479153946186096,0.49791103082640137,0.4340569468215108,-2.8714832068357645,0.0002
5,0.01520520094782114,0.20965614649868725,0.45788224086405366,0.39744280371814966,-2.2740211701183255,0.0002
6,0.012581099569797517,0.17873637620746013,0.422772250990365,0.3655754873529077,-1.7911734969197384,0.0002
7,0.011128374747931958,0.15421188371056202,0.39269820945678124,0.34007447119802237,-1.4081954208548173,0.0002
8,0.0103568684309721,0.13585869531499367,0.3685901454393398,0.31896735448390245,-1.1215893358448699,0.0002
9,0.009935924503952264,0.12260445167495623,0.350149184884038,0.30314633082598447,-0.9146091208781675,0.0002
10,0.008709539659321308,0.1123918309101948,0.33524890888740383,0.28998679388314486,-0.7551273353707328,0.0002
11,0.008106212690472602,0.10310467887190766,0.3210991729542567,0.2775030482560396,-0.610097805393895,0.0002
12,0.007327431719750166,0.09669444391846342,0.3109573024041459,0.2687321357429028,-0.5099946350671416,0.0002
13,0.0076183582656085495,0.09076912696311898,0.30127915122543575,0.260348535887897,-0.41746401540519784,0.0002
14,0.007625597016885877,0.08423131186759433,0.2902263114667489,0.2505978519096971,-0.31536853484555283,0.0002
15,0.006334658991545439,0.0777206975539137,0.27878432085379856,0.24017483349889518,-0.21369782568940932,0.0002
16,0.004450327251106501,0.07077282195941961,0.2660316183453005,0.22868197318166494,-0.1051987801636225,0.0002
17,0.007278419146314263,0.06553056397306445,0.2559893825397148,0.2196340598165989,-0.02333490966337881,0.0002
18,0.005419169552624226,0.060766369429546455,0.24650835569924695,0.21127163339406252,0.051063451913574975,0.0002
19,0.004927080124616623,0.05593461673737808,0.23650500362017307,0.2019019616767764,0.12651681146024818,0.0002
20,0.004453866416588426,0.05183087510600635,0.22766395214439714,0.19320596642792226,0.19060144337868856,0.0002
21,0.005272505898028612,0.04830718723950213,0.2197889606861594,0.18551313132047653,0.24562787052851753,0.0002
22,0.003765844297595322,0.04557501674055057,0.213483059610243,0.18016734551638364,0.28829384623839815,0.0002
23,0.0034985536243766547,0.04363104109004951,0.2088804468830185,0.17605653014034034,0.318651255454516,0.0002
24,0.0035188233479857443,0.04132447350559817,0.20328421853552275,0.1705296590924263,0.3546709535550421,0.0002
25,0.003527242783457041,0.03978521577231338,0.19946231667238146,0.16754966154694556,0.3787082283461931,0.0002
26,0.0029175595147535203,0.038320322715776775,0.19575577313524312,0.1646241180598736,0.40158421342536266,0.0002
27,0.0030856887809932233,0.03657561331807907,0.19124751846253868,0.1613696999847889,0.4288298515769846,0.0002
28,0.0030174192506819963,0.03512475247583369,0.18741598778074856,0.15834434870630504,0.4514867075372597,0.0002
29,0.0024909326806664468,0.034175265514011455,0.1848655336021603,0.15644222870469093,0.46631403535794347,0.0002
30,0.003379816049709916,0.03378796864004989,0.1838150392107509,0.15609979294240475,0.4723621202132985,0.0002
31,0.002160509116947651,0.03367078109597395,0.18349599749306236,0.15582611989229916,0.4741921381096792,0.0002
32,0.0021243107737973334,0.033465634896787236,0.1829361497812481,0.15589206703007222,0.47739573128032264,0.0002
33,0.002148548886179924,0.032832683425966944,0.18119791231128174,0.15471597220748662,0.4872799943927142,0.0002
34,0.0023080309154465796,0.03210010720379484,0.17916502784805644,0.15366825312376023,0.49872001225134555,0.0002
35,0.0034381361678242684,0.031062824923828013,0.17624648911064303,0.15096597708761691,0.5149183646522433,0.0002
36,0.0017695570131763816,0.03015133772573378,0.17364140556253793,0.14830621611326933,0.5291522825825771,0.0002
37,0.001879519526846707,0.02983573594001581,0.17273024037503049,0.14823171887546777,0.534080766412047,0.0002
38,0.0024402438662946223,0.029499132004668173,0.17175311352248662,0.14764796067029237,0.5393372228941384,0.0002
39,0.00269106567138806,0.02949392519234484,0.17173795501386652,0.1482779372483492,0.5394185332399599,0.0002
40,0.0017608080408535898,0.029457110943854326,0.17163074009003843,0.1488063694909215,0.5399934299502774,0.0002
41,0.0025837066117674113,0.029229485928684122,0.1709663298099486,0.14843972790986298,0.5435480556121606,0.0002
42,0.0020818612771108746,0.02863717580868298,0.169225222141036,0.1469135032966733,0.5527976574222901,0.0002
43,0.001279971597250551,0.028131570784028816,0.16772468746141342,0.14545241221785546,0.5606932597315042,0.0002
44,0.001295296521857381,0.028056482923470582,0.16750069529249895,0.14569506645202637,0.5618658427880571,0.0002
45,0.002643289347179234,0.028057672383944236,0.16750424586840848,0.1461069041863084,0.5618472679986374,0.0002
46,0.0017927211709320545,0.027557481902495212,0.166004463501724,0.1444184185937047,0.5696583160060757,0.0002
47,0.001749845128506422,0.027286037798506135,0.16518485947115774,0.14369586315006017,0.573897226993451,0.0002
48,0.0015138309681788087,0.027024479130642633,0.16439123799838795,0.1427101047709584,0.577981765558689,0.0002
49,0.0023961522383615375,0.026770135359673274,0.16361581634937764,0.14185574650764465,0.5819536352345757,0.0002
50,0.0014463547617197038,0.026730351857159183,0.16349419517878666,0.14170258902013302,0.5825749002517375,0.0002
51,0.0018157658167183399,0.02686120372595399,0.16389387946459133,0.1425813565030694,0.5805314982540459,0.0002
52,0.0010635164333507418,0.026719874288113545,0.16346214940503365,0.14275585655122996,0.5827385195085047,0.0002
53,0.0018628833116963507,0.02581482026755766,0.1606699108967129,0.13962115813046694,0.596871975993737,0.0002
54,0.0016835856484249234,0.025270133276261875,0.158965824239872,0.13779169004410505,0.605377888032913,0.0002
55,0.0017252179328352212,0.025338499389472257,0.15918071299460954,0.1388570325449109,0.6043102727699812,0.0002
56,0.0016299861948937179,0.02565483359516037,0.16017126332510576,0.14077544938772918,0.5993703513627071,0.0002
57,0.0009493315243162215,0.024984893708289418,0.15806610550111436,0.13851607199758292,0.6098322310116107,0.0002
58,0.001237477466929704,0.024108282789473245,0.1552684217394936,0.13518788497895,0.6235215158434246,0.0002
59,0.0011785178910940885,0.023874322171922535,0.1545131779879067,0.13464146945625544,0.6271750792024162,0.0002
60,0.0012447127955965698,0.02426718078837848,0.15577926944358958,0.1366156505420804,0.6210401413595698,0.0002
61,0.001695167156867683,0.024211257784529105,0.15559967154377,0.1364293647930026,0.6219134431995452,0.0002
62,0.001607556245289743,0.02427610321311169,0.15580790484796234,0.13643737118691207,0.6209008074647464,0.0002
63,0.0010528566548600794,0.024782520085754406,0.15742464891418498,0.1386179519817233,0.6129925272181296,0.0002
64,0.0016854703426361084,0.02493530768079171,0.15790917541673033,0.13978905584663154,0.6106065736983421,0.0002
65,0.0011049443972297012,0.024779552046432517,0.15741522177487322,0.13989350218325852,0.613038876556014,0.0002
66,0.001393476570956409,0.024265953269532785,0.1557753294637273,0.13830173220485448,0.6210593104741158,0.0002
67,0.0009853785042650998,0.023320473044115452,0.15271042218563688,0.1343977576121688,0.6358240685107421,0.0002
68,0.0012978843646124006,0.022775359274723222,0.15091507305343368,0.13168279845267533,0.6443366451793414,0.0002
69,0.0011059262556955217,0.023003811133156925,0.15167007329449314,0.1329464429989457,0.64076910741164,0.0002
70,0.0009507814364042133,0.02341303696756966,0.15301319213574255,0.13480544444173576,0.63437857668978,0.0002
71,0.0009626269340515137,0.023512310783245845,0.15333724525778414,0.13509689774364234,0.6328283022065834,0.0002
72,0.0017478997819125653,0.02322803045236036,0.152407448808647,0.13409358654171227,0.6372676655980742,0.0002
73,0.0008344100962858648,0.023435453841819102,0.15308642605345224,0.1351942727342248,0.6340285114897548,0.0002
74,0.0011507229239214212,0.023266329052736245,0.15253304249485172,0.13465392794460057,0.6366695890307491,0.0002
75,0.000896906538400799,0.022807097842128792,0.15102019018041526,0.1330648960545659,0.6438410110501711,0.0002
76,0.0010580621834378689,0.0224949130331898,0.14998304248544167,0.1322273688390851,0.6487161348685039,0.0002
77,0.0010325075360015034,0.022569714372905402,0.15023220151786834,0.1324463302269578,0.6475480261635028,0.0002
78,0.0009518924518488348,0.02277126207656747,0.15090149792685117,0.13315787110477686,0.6444006276273837,0.0002
79,0.0008944865490775556,0.02268470839094195,0.15061443619700587,0.13266111295670271,0.6457522626918558,0.0002
80,0.00115731957484968,0.02295478163287406,0.15150835499362422,0.13408964928239583,0.6415347592876627,0.0002
81,0.0011709541257005184,0.02292024467051299,0.15139433500138963,0.13435336891561747,0.6420740935633809,0.0002
82,0.0017964356811717153,0.022300652227567986,0.14933402903413537,0.13212023768574,0.6517497401348014,0.0002
83,0.001596434850944206,0.02218031519668358,0.14893057173288357,0.1316683692857623,0.653628940879661,0.0002
84,0.0010169304849114269,0.0228141745214921,0.15104361794359966,0.13439514245837927,0.6437305005860778,0.0002
85,0.0012141477083787322,0.02322534773692959,0.1523986474248692,0.13602287005633115,0.6373095592761773,0.0002
86,0.0011024887557141484,0.022918703260288487,0.15138924420277844,0.13490085285156966,0.6420981644517909,0.0002
87,0.0005236966651864349,0.022537731317995913,0.1501257183762859,0.13363702762871982,0.6480474782454354,0.0002
88,0.001269163948018104,0.02210259071690037,0.14866940074171406,0.13230569902807474,0.6548426977691986,0.0002
89,0.0010941978194750845,0.021600295326774637,0.14697038928564704,0.1308883333578706,0.6626866163396221,0.0002
90,0.0008093452139291913,0.021728229657605097,0.14740498518572936,0.13181903790682553,0.6606887750431998,0.0002
91,0.0008243539370596409,0.021815268940218263,0.14769992870755985,0.13237729463726283,0.6593295568248624,0.0002
92,0.0009309557266533375,0.021643021190191614,0.14711567282309393,0.13146443981677294,0.6620194029825377,0.0002
93,0.0009929854131769389,0.02145620115162687,0.1464793540115018,0.13035158310085534,0.6649368121378525,0.0002
94,0.0014496910269372165,0.021286164053833573,0.14589778632259495,0.1294020252302289,0.6675921364256344,0.0002
95,0.0007215422694571317,0.02122577803129385,0.1456906930153531,0.1294836664572358,0.6685351334208383,0.0002
96,0.0011870064423419534,0.02138154079347865,0.14622428250286834,0.13050137516111135,0.6661027192539952,0.0002
97,0.001031917455838993,0.02120551814846436,0.14562114595231132,0.13010912779718636,0.6688515147261118,0.0002
98,0.001022421382367611,0.02055081605538543,0.14335555816007076,0.12762359958142042,0.6790754387496063,0.0002
99,0.0010198451927863061,0.020099530579997478,0.14177281326120844,0.1256594041362405,0.6861227790010704,0.0002
100,0.0014005688717588782,0.020096230447079026,0.1417611739760892,0.12588576097041368,0.6861743143613241,0.0002
101,0.0006545396900037304,0.020434505928892194,0.14294931244637799,0.12764255087822676,0.6808917547641734,0.0002
102,0.0006993361981585622,0.020450445145505973,0.14300505286704374,0.12766561266034843,0.6806428456169811,0.0002
103,0.0012278112350031733,0.020322613497867643,0.14255740421973054,0.12682343516498804,0.6826390833975968,0.0002
104,0.0006745785765815526,0.02046904797581508,0.1430700806451687,0.1269966412335634,0.6803523410871914,0.0002
105,0.000921804690733552,0.020825095325408022,0.14430902717920324,0.12845617141574622,0.6747922533931293,0.0002
106,0.001063640823122114,0.021187694253056805,0.14555993354304889,0.13032173234969377,0.6691298552940984,0.0002
107,0.0008714999945368618,0.02096569714759127,0.14479536300445284,0.1298161095008254,0.6725965946916179,0.0002
108,0.00041520523955114187,0.02029000441477417,0.1424429865411919,0.1273909794166684,0.6831483116275779,0.0002
109,0.0011721100891008973,0.019882639840890275,0.14100581491871275,0.12581920847296715,0.6895097766317078,0.0001
110,0.0005783370696008205,0.01968285448539638,0.14029559681399975,0.12508468348532914,0.6926296540800454,0.0001
111,0.0011235094512812792,0.019630010126863228,0.14010713802966368,0.1249307943508029,0.6934548793426872,0.0001
112,0.0011927001876756548,0.019595889576621985,0.13998531914676618,0.12480466403067111,0.6939877108655952,0.0001
113,0.0006620963511522859,0.01967601936242557,0.1402712349786141,0.12515910007059575,0.6927363923640428,0.0001
114,0.0008035048202145844,0.019792859915133063,0.14068709932020443,0.12556418366730213,0.6909117931358248,0.0001
115,0.0005149511736817658,0.01981582797566719,0.14076870382179127,0.12560822293162346,0.6905531205298406,0.0001
116,0.0008285557269118726,0.01963330191130738,0.1401188849202968,0.12485363036394119,0.6934034743534341,0.0001
117,0.0005888241110369563,0.019548268707369934,0.1398151233142178,0.12451494112610817,0.6947313653525942,0.0001
118,0.0005228428228292615,0.01956455864197863,0.13987336644972348,0.12461759317666292,0.694476979341693,0.0001
119,0.0006155672890599817,0.01955833246030761,0.1398511081840527,0.12460480649024248,0.6945742083089346,0.0001
120,0.0009094941546209156,0.019693433538641187,0.14033329447654674,0.12513911668211222,0.6924644500311218,0.0001
