epoch,train_loss,val_loss,val_rmse,val_mae,val_r2,lr
1,0.0876026690006256,0.9851692840510101,0.9925569424728287,0.6549894161275699,-14.547134615147598,0.0002
2,0.061195030063390735,0.9500309294305954,0.9746953008148728,0.5952001691551968,-13.992609886979059,0.0002
3,0.04158124178647995,0.9322887511496712,0.965551009087387,0.556413288882357,-13.712617363292953,0.0002
4,0.04450197145342827,0.731863331030621,0.8554901115913737,0.5006057352625898,-10.54966756640602,0.0002
5,0.03420702777802944,0.5036569487044161,0.7096879234596121,0.43839631602168083,-6.948301381426954,0.0002
6,0.028483815118670465,0.3376406198652034,0.5810685156375308,0.3998925936009203,-4.328367676061645,0.0002
7,0.028502189740538596,0.2815173152242153,0.5305820532436197,0.3804867988940151,-3.442675657008399,0.0002
8,0.02661632336676121,0.2681585566949287,0.5178402810664006,0.36671506573579143,-3.2318586730561103,0.0002
9,0.024245349690318108,0.3037775896806444,0.5511602214244461,0.3657987272987763,-3.793969073426278,0.0002
10,0.02983378656208515,0.312793262542304,0.559279234857065,0.36066628473677803,-3.936247037117944,0.0002
11,0.021852628141641618,0.21008960263636856,0.45835532356062864,0.33150799111241386,-2.3154620087215054,0.0002
12,0.02273419313132763,0.17800788060658507,0.421909801505707,0.3187596538946742,-1.8091745521822453,0.0002
13,0.021123461425304413,0.1663786847045658,0.40789543354218344,0.3124626948542538,-1.6256521087995557,0.0002
14,0.020314417034387588,0.15585819131610207,0.39478879330105365,0.30448997104983955,-1.459626300264759,0.0002
15,0.02089322805404663,0.14618635133377372,0.38234323759388467,0.29695642300482306,-1.3069932445901977,0.0002
16,0.019250944070518018,0.13953360481414234,0.37354197195782746,0.2880958306292693,-1.2020050487789606,0.0002
17,0.017317366786301136,0.16081318351315232,0.40101519112516465,0.29494042188993524,-1.537821928114396,0.0002
18,0.01854172796010971,0.1618109963292785,0.4022573757301145,0.2918521518863383,-1.5535685925954925,0.0002
19,0.019148608297109605,0.13149985795372204,0.3626290914332743,0.27399077847422587,-1.0752230368699225,0.0002
20,0.0191454216837883,0.12338323686755653,0.351259500750594,0.2724742464100321,-0.9471331718186415,0.0002
21,0.016980344243347645,0.1305085227122714,0.36125963338334854,0.2772497848518902,-1.05957859616609,0.0002
22,0.017755820602178573,0.13906135420615054,0.37290931096735913,0.2817362254441139,-1.1945523765393804,0.0002
23,0.01542668454349041,0.15264257810879536,0.39069499370838545,0.28826595011300277,-1.4088801267760047,0.0002
