epoch,train_loss,val_loss,val_rmse,val_mae,val_r2,lr
1,0.1316056540235877,12.48534745918326,3.533461116127254,1.180939613951733,-273.6089029866002,0.0002
2,0.07374213775619864,5.806999428110053,2.4097716547652506,0.8798802625128376,-126.72201557147791,0.0002
3,0.05647168727591634,5.68319016386342,2.3839442451247512,0.8778641380320875,-123.99889342005241,0.0002
4,0.054030501283705235,7.28419906630337,2.698925539229152,0.8406084156109461,-159.2122745300384,0.0002
5,0.0326521301176399,8.785715159507593,2.964070707575579,0.8315948802394658,-192.23736161868482,0.0002
6,0.027868829551152885,10.452252841058502,3.2329944078297603,0.8651881779748816,-228.89201508448951,0.0002
7,0.03175309207290411,5.602935017504631,2.367051967639205,0.6463410267037341,-122.23372206437611,0.0002
8,0.029564809054136276,2.4393518946485995,1.561842467936059,0.5323243238830813,-52.65231123744446,0.0002
9,0.02482285920996219,2.0583328664496556,1.4346891183980088,0.5237444134449212,-44.27199040994728,0.0002
10,0.028172120335511863,2.7395715798386284,1.6551651216234071,0.5677331290768116,-59.25549137916952,0.0002
11,0.027021760353818536,1.4095478107900514,1.1872437874295454,0.4139098741040368,-30.00229122926954,0.0002
12,0.021871598321013153,1.7295216779088336,1.3151128004505293,0.3935163306797181,-37.039954611976626,0.0002
13,0.028982847929000854,3.1851744741163204,1.7847057107871651,0.5018130431538209,-69.05630167822511,0.0002
14,0.02240245952270925,2.0339756965622664,1.4261751984108637,0.4384492126753425,-43.73626677674438,0.0002
15,0.0213448399445042,1.8110251232131722,1.3457433348202665,0.4684820199372033,-38.83258167164173,0.0002
16,0.021203365409746766,3.7040954003231428,1.9246026603751598,0.6012849430541158,-80.46970500947432,0.0002
17,0.019275729078799486,4.65733573489141,2.158086127774193,0.625601681438541,-101.43574407359625,0.0002
18,0.02010705415159464,4.1255787183665085,2.0311520667755305,0.5892789417592472,-89.74001742756481,0.0002
19,0.019204105017706752,4.898809624554696,2.2133254673804066,0.5464418310590352,-106.74684015299042,0.0002
20,0.017259780783206224,3.4638217138119964,1.8611345232980867,0.5254885326746178,-75.18500679141701,0.0002
21,0.016780156875029206,2.13510186452957,1.4611987765289054,0.4451041456345008,-45.960485697325105,0.0001
22,0.016126066097058356,1.7756716640323018,1.332543306625455,0.4255492255732731,-38.05500021672597,0.0001
23,0.015460423892363906,1.8556072237331693,1.362206747793142,0.43945525494912413,-39.81314242549003,0.0001
24,0.01779337099287659,2.082385180453398,1.443047185802806,0.4495681356932307,-44.80100889216811,0.0001
25,0.02088106400333345,2.1693104585028125,1.4728579220355276,0.4514095235255029,-46.71288642100674,0.0001
26,0.019018556107766926,2.4155118271091225,1.5541916957406259,0.4611061651068407,-52.12796100886296,0.0001
27,0.01992551248986274,2.2712540904641716,1.5070680444041575,0.4650865007773713,-48.95508504870997,0.0001
28,0.016217331402003765,1.8444430325658516,1.3581027326995008,0.4395514311722114,-39.56759168697735,0.0001
29,0.015338100027292967,1.5653881196283175,1.2511547145050916,0.4127062515965268,-33.42992000700871,0.0001
30,0.01657783833798021,1.339934374346653,1.1575553439670403,0.39848058525718183,-28.47117890121106,5e-05
31,0.01755481690634042,1.163417516763966,1.0786183369310787,0.3775832121830068,-24.588779890859893,5e-05
32,0.016048275167122483,1.0106758067566675,1.0053237323154505,0.34677801174485856,-21.22930322731292,5e-05
33,0.015402853721752763,0.928388334040894,0.9635291038888727,0.32241340581597666,-19.419431881249754,5e-05
34,0.01502806507050991,0.84410325994029,0.9187509237765642,0.3105320312817769,-17.565624303000323,5e-05
35,0.016830661916173995,0.6406429066912334,0.8004017158222697,0.28318607900951714,-13.090616731953958,5e-05
36,0.016225646948441863,0.5590400719724581,0.7476898233709337,0.27221820731605734,-11.295803652383832,5e-05
37,0.016440834384411573,0.5313166728027403,0.7289147225860788,0.2711180903429392,-10.686041508563301,5e-05
38,0.017027411027811468,0.5467933283409313,0.7394547507054987,0.2735886579952161,-11.026442719914302,5e-05
39,0.01619293831754476,0.6572928707653845,0.8107360055933032,0.30498731181144517,-13.456824271160722,5e-05
40,0.014339795103296638,0.7400412349310301,0.8602564936872201,0.32402486820184484,-15.276832691571165,5e-05
41,0.019516393542289734,0.9377737793826751,0.9683872052968663,0.35284721474903824,-19.625860004918152,5e-05
42,0.017405518447048962,1.0946719555935351,1.046265719400925,0.3685862942518984,-23.07675604050842,5e-05
43,0.015354583971202374,1.2365878757854587,1.1120197281458,0.3802660202729125,-26.198124932134554,5e-05
44,0.015292117139324546,1.179233217076231,1.0859250513162642,0.37088800836637736,-24.9366382205471,5e-05
45,0.015276377322152257,0.990376708925366,0.995176722459567,0.34118213410505893,-20.782834836641793,5e-05
46,0.014220156357623637,0.8789302399203227,0.9375127945368653,0.3207235746010026,-18.33162611415686,5e-05
47,0.016221028636209667,0.8477146536163941,0.920714208436252,0.3223924986262708,-17.645055080468854,2.5e-05
48,0.015393146430142224,0.8217427159768232,0.9065002570197227,0.32068934931038323,-17.07381544721435,2.5e-05
49,0.015292375814169645,0.8043942109088565,0.8968802656480165,0.3194689596485789,-16.692243852130886,2.5e-05
50,0.01596539467573166,0.775370293278059,0.8805511304166607,0.31737849978779714,-16.05387746248712,2.5e-05
51,0.015874363481998444,0.7426575417422403,0.8617758071228504,0.3145126640093622,-15.334377036704655,2.5e-05
52,0.016350665595382452,0.7233796867894865,0.8505173054027099,0.3108794398032062,-14.910370366660663,2.5e-05
53,0.01609240029938519,0.6925361505923278,0.8321875693570097,0.30435953051622033,-14.23198238690929,2.5e-05
54,0.014293525367975235,0.6947612779928661,0.8335234117844957,0.30319112495367334,-14.280922938741337,2.5e-05
55,0.016794643830507994,0.7414215095732049,0.8610583659504185,0.30369858657174,-15.307191134261444,2.5e-05
56,0.014603273593820632,0.7570429165904043,0.8700821320946686,0.3073108255561043,-15.650776081186173,1.25e-05
57,0.01465396850835532,0.7694315449228085,0.8771724715942746,0.3118587673048296,-15.9232576958943,1.25e-05
